age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
35.0,1,7.34,2.84,2.69,4.27,5.16,68.0,150.0,8.62,1,1,2,1
35.0,2,6.07,4.12,3.42,5.4,4.54,156.0,19.0,7.51,2,0,3,1
35.0,2,8.26,4.35,0.27,3.12,8.96,144.0,104.0,10.28,1,1,2,1
20.0,2,8.43,2.51,3.17,5.87,6.01,142.0,130.0,9.51,1,1,2,1
27.0,0,10.98,3.69,2.43,2.95,7.32,56.0,173.0,12.51,2,0,2,1
18.0,2,10.76,4.3,3.4,1.86,5.33,169.0,155.0,13.11,0,1,2,1
32.0,1,11.54,3.63,1.63,1.54,6.05,176.0,166.0,14.31,2,1,2,1
20.0,1,4.13,5.22,1.59,1.33,8.32,179.0,89.0,6.62,2,1,3,1
18.0,1,8.99,5.57,2.26,5.13,5.27,31.0,57.0,9.96,0,0,3,1
29.0,0,3.02,4.3,3.33,3.36,6.05,213.0,124.0,3.83,0,0,2,1
30.0,1,10.83,0.94,0.03,5.72,7.68,86.0,65.0,12.62,2,0,3,1
29.0,0,11.41,3.22,2.55,3.87,6.65,89.0,167.0,13.08,1,0,3,1
20.0,2,4.23,5.35,2.98,2.05,7.27,46.0,95.0,7.19,0,1,2,1
26.0,1,7.69,1.62,3.04,4.34,8.94,195.0,128.0,9.54,2,0,2,1
33.0,2,9.11,3.77,2.49,3.63,7.07,177.0,86.0,11.76,2,1,2,1
22.0,1,5.35,4.28,3.31,4.9,5.39,126.0,109.0,6.3,1,1,2,1
21.0,1,7.83,5.8,3.44,3.6,8.34,29.0,104.0,8.79,0,1,3,1
31.0,2,11.64,2.03,0.36,5.97,5.32,118.0,105.0,12.94,1,0,3,1
18.0,0,8.22,1.93,3.81,2.08,4.58,149.0,43.0,9.28,0,1,3,1
31.0,1,5.07,5.96,0.52,3.43,6.1,122.0,55.0,7.5,2,1,3,1
21.0,0,9.88,2.8,0.69,5.21,7.23,78.0,106.0,10.83,1,1,2,1
20.0,0,7.48,4.52,2.48,4.9,8.1,194.0,121.0,8.71,2,0,2,1
33.0,2,11.16,4.28,2.76,4.08,7.77,216.0,128.0,13.52,0,0,2,1
20.0,1,9.83,3.95,3.02,5.15,6.14,246.0,22.0,12.38,1,1,3,1
25.0,0,3.8,4.75,0.68,3.85,5.83,115.0,90.0,6.05,1,0,2,1
35.0,0,7.36,5.28,0.02,5.31,5.41,58.0,146.0,8.71,0,0,2,1
26.0,2,9.78,3.54,3.96,5.82,8.15,222.0,155.0,12.0,1,1,3,1
35.0,1,9.74,3.83,3.04,3.1,7.06,109.0,55.0,11.85,2,1,2,1
18.0,2,10.72,3.3,1.79,5.75,5.26,242.0,69.0,12.18,0,1,3,1
21.0,0,10.6,5.73,3.2,4.95,5.2,98.0,23.0,11.61,0,1,2,1
27.0,2,7.63,5.31,3.83,2.07,4.83,77.0,174.0,8.99,0,0,2,1
22.0,2,10.68,4.17,3.35,2.14,8.64,32.0,42.0,12.22,0,1,3,1
18.0,0,11.34,3.19,3.97,4.88,8.49,45.0,37.0,13.1,0,0,2,1
34.0,1,9.7,1.59,3.12,3.13,7.07,50.0,113.0,11.69,2,1,3,1
24.0,2,4.1,5.1,2.83,2.55,7.64,198.0,56.0,4.93,2,1,3,1
32.0,1,8.13,3.84,1.28,4.17,4.5,27.0,116.0,10.39,1,1,3,1
25.0,2,10.4,5.93,3.14,3.94,6.76,37.0,153.0,12.08,2,0,2,1
35.0,0,10.9,3.88,2.45,5.66,7.39,74.0,54.0,13.31,2,1,3,1
34.0,0,10.38,3.94,3.59,3.14,4.86,183.0,180.0,12.31,0,0,2,1
28.0,1,9.38,5.75,1.94,2.81,6.91,152.0,91.0,10.17,2,1,2,1
33.0,2,9.62,2.89,1.3,5.76,7.97,207.0,81.0,10.9,2,1,3,1
27.0,1,10.65,3.8,0.48,5.91,8.02,108.0,151.0,12.22,1,1,3,1
33.0,0,5.75,4.44,1.37,2.5,5.91,36.0,160.0,6.92,1,1,3,1
28.0,2,8.88,4.9,1.36,3.55,5.67,227.0,48.0,9.88,2,1,3,1
35.0,1,10.99,1.07,2.3,1.74,8.7,24.0,32.0,12.64,2,1,3,1
34.0,0,3.24,5.81,1.1,3.86,4.54,193.0,96.0,4.27,0,1,3,1
18.0,2,11.76,3.85,0.96,1.37,6.98,161.0,119.0,12.49,0,0,2,1
33.0,1,6.31,4.29,2.02,3.04,6.24,132.0,105.0,8.16,0,1,2,1
18.0,2,9.74,0.79,3.81,1.73,4.81,186.0,25.0,12.13,0,1,2,1
31.0,0,5.17,4.16,2.38,4.11,8.33,212.0,41.0,5.94,1,1,2,1
26.0,0,7.45,5.84,2.47,2.44,8.9,102.0,30.0,8.02,0,1,3,1
20.0,1,4.71,4.85,1.99,4.4,5.35,71.0,95.0,6.84,0,0,3,1
35.0,2,10.12,5.94,2.6,4.41,8.54,165.0,86.0,11.57,2,1,2,1
22.0,1,10.58,1.77,2.83,0.55,6.78,115.0,30.0,12.62,2,0,3,1
25.0,2,8.41,0.86,0.73,5.8,6.08,55.0,97.0,8.98,0,1,2,1
35.0,2,11.23,5.19,3.28,5.0,6.81,55.0,121.0,13.87,2,1,2,1
35.0,1,6.45,3.63,0.37,0.86,8.2,220.0,64.0,8.47,0,1,2,1
19.0,2,8.39,4.62,3.71,1.25,7.55,228.0,34.0,9.22,1,0,3,1
22.0,2,6.15,2.06,3.44,4.16,7.96,59.0,37.0,8.43,0,1,2,1
30.0,0,4.67,5.75,0.49,3.82,8.06,233.0,152.0,6.57,0,1,2,1
18.0,1,5.04,4.61,3.55,4.86,7.06,225.0,18.0,7.72,0,1,2,1
23.0,0,9.55,4.59,0.33,2.95,6.38,82.0,111.0,11.03,0,1,2,1
32.0,1,5.14,4.19,2.97,2.0,5.48,245.0,49.0,6.22,1,1,3,1
21.0,2,9.42,4.8,3.23,0.97,8.32,33.0,36.0,11.42,2,0,2,1
20.0,2,8.32,2.81,2.88,3.85,5.61,112.0,16.0,8.97,0,0,2,1
31.0,2,11.22,4.09,3.24,2.21,8.78,161.0,178.0,13.23,0,0,2,1
21.0,1,9.28,3.2,3.61,2.11,5.23,94.0,168.0,10.61,0,1,2,1
23.0,1,8.59,2.56,0.76,4.64,7.18,194.0,15.0,10.54,2,0,2,1
33.0,1,8.81,5.11,3.97,3.45,7.86,199.0,119.0,10.34,1,0,3,1
35.0,0,11.85,0.52,0.76,5.64,8.68,136.0,155.0,13.81,1,0,2,1
22.0,2,9.36,0.53,3.63,5.51,8.64,133.0,173.0,10.95,2,0,3,1
18.0,1,10.83,5.44,0.78,4.81,5.18,57.0,155.0,13.28,2,1,2,1
31.0,1,11.71,3.57,0.54,1.84,5.42,185.0,35.0,14.52,1,1,2,1
34.0,1,10.3,2.02,3.51,3.59,5.01,153.0,94.0,13.25,1,0,2,1
21.0,1,9.04,1.2,3.07,2.01,5.76,56.0,151.0,10.1,1,1,2,1
20.0,0,7.93,4.26,1.27,1.68,8.83,221.0,85.0,9.43,0,0,3,1
19.0,1,6.32,4.85,2.21,3.78,4.92,114.0,67.0,7.25,0,0,3,1
29.0,0,8.2,4.79,2.66,4.74,8.66,128.0,128.0,9.7,0,0,2,1
18.0,2,4.39,5.94,0.98,2.72,5.71,27.0,71.0,5.77,2,1,2,1
21.0,1,9.07,1.48,3.31,3.82,4.62,70.0,32.0,11.85,1,0,2,1
23.0,1,10.18,1.51,3.65,1.9,7.76,45.0,57.0,11.57,2,1,2,1
35.0,1,10.28,1.09,1.52,4.77,6.9,87.0,89.0,11.57,2,1,3,1
33.0,0,8.38,5.92,1.93,4.03,7.11,148.0,152.0,10.58,0,1,3,1
22.0,1,9.07,1.48,0.81,0.77,8.9,113.0,120.0,10.07,0,0,2,1
27.0,0,5.99,4.05,2.44,1.52,6.47,36.0,87.0,8.74,0,0,3,1
22.0,2,10.83,0.79,3.25,0.59,5.79,228.0,164.0,13.41,1,1,2,1
20.0,0,9.05,2.53,0.68,5.34,5.21,106.0,130.0,10.87,0,0,2,1
22.0,0,8.03,2.56,2.79,3.74,7.63,150.0,20.0,8.63,1,0,2,1
25.0,2,8.44,2.34,0.86,5.88,5.38,74.0,106.0,11.06,0,0,3,1
30.0,2,10.58,1.83,2.37,5.54,8.11,131.0,163.0,12.53,2,1,3,1
22.0,1,7.12,5.66,3.74,0.5,5.28,229.0,48.0,9.31,1,0,2,1
28.0,0,8.71,1.06,0.74,0.67,5.48,41.0,167.0,9.42,0,1,2,1
23.0,0,11.45,4.6,2.71,3.78,4.71,47.0,37.0,12.24,1,1,3,1
32.0,2,7.73,3.5,1.93,2.31,6.96,237.0,89.0,8.4,2,1,2,1
21.0,1,9.39,1.19,0.47,3.67,6.26,215.0,175.0,12.18,2,1,3,1
22.0,2,7.71,5.47,2.32,2.53,7.67,62.0,162.0,8.68,1,1,2,1
29.0,1,7.72,1.49,3.04,2.25,6.0,222.0,18.0,10.5,2,1,2,1
20.0,0,7.81,5.7,2.57,5.46,8.41,204.0,66.0,10.38,0,0,2,1
31.0,0,9.41,1.36,3.1,1.97,8.17,98.0,101.0,12.4,1,0,2,1
24.0,0,9.82,1.56,1.67,4.24,6.69,91.0,144.0,10.58,2,0,3,1
26.0,2,10.25,4.84,1.2,4.86,7.75,55.0,79.0,12.19,1,1,3,1
26.0,2,3.65,5.99,3.32,3.84,7.34,195.0,148.0,4.32,1,1,2,1
22.0,1,7.97,3.16,2.2,4.07,4.95,213.0,41.0,9.53,2,1,2,1
27.0,0,8.43,2.1,3.88,3.35,7.46,57.0,29.0,9.52,2,1,3,1
35.0,0,10.93,1.7,3.66,1.76,4.93,195.0,149.0,11.7,1,0,2,1
28.0,0,9.28,1.94,2.03,2.66,6.52,43.0,110.0,11.62,0,0,3,1
25.0,0,6.85,4.77,2.43,5.03,7.74,120.0,171.0,9.7,2,1,2,1
20.0,2,11.44,5.53,2.09,3.47,6.45,30.0,95.0,14.03,2,0,3,1
24.0,0,10.07,5.94,3.19,1.73,7.69,214.0,99.0,11.74,0,0,3,1
27.0,1,8.81,3.7,0.72,2.71,8.25,50.0,53.0,10.67,1,0,3,1
32.0,1,8.05,1.83,2.45,4.49,5.65,163.0,116.0,8.95,2,0,3,1
24.0,1,4.76,5.63,2.27,4.25,4.74,106.0,101.0,7.23,0,1,2,1
28.0,1,9.48,3.6,0.64,1.06,4.97,242.0,144.0,11.46,1,0,2,1
21.0,1,10.22,1.69,3.61,3.27,5.37,99.0,16.0,12.29,1,0,2,1
32.0,2,6.21,1.95,2.77,2.49,6.66,186.0,32.0,7.15,1,1,2,1
31.0,2,7.44,3.78,0.63,2.56,5.86,239.0,86.0,10.19,2,1,2,1
18.0,0,8.32,4.96,2.96,5.06,8.6,28.0,120.0,10.89,2,0,3,1
26.0,2,9.45,5.73,0.53,1.2,5.83,37.0,163.0,11.97,0,1,3,1
19.0,2,11.34,2.61,2.43,2.19,5.59,131.0,104.0,13.69,2,1,2,1
35.0,2,9.05,2.58,2.01,0.63,6.96,39.0,130.0,11.04,0,0,2,1
35.0,2,10.56,4.7,2.45,2.42,5.77,188.0,126.0,11.68,1,0,3,1
25.0,2,7.85,5.29,4.0,2.85,5.28,116.0,92.0,9.64,0,0,2,1
20.0,1,10.25,3.6,2.44,5.09,8.13,108.0,33.0,13.12,2,1,3,1
24.0,1,9.46,1.62,2.54,1.95,6.7,236.0,28.0,10.19,1,0,2,1
22.0,2,9.68,0.6,1.68,5.55,4.97,174.0,162.0,10.96,1,0,3,1
19.0,1,5.02,5.39,0.24,2.38,7.5,166.0,58.0,6.35,2,1,3,1
31.0,1,8.88,5.77,2.34,1.51,8.54,58.0,96.0,9.88,1,0,3,1
27.0,1,8.06,5.0,2.73,2.0,5.03,80.0,36.0,10.06,2,1,2,1
25.0,0,3.57,5.01,2.6,4.3,4.53,32.0,82.0,6.22,0,1,2,1
31.0,2,5.48,5.97,0.95,1.63,5.63,46.0,116.0,7.16,0,1,3,1
27.0,0,7.76,5.23,2.7,4.45,6.29,247.0,68.0,9.8,1,1,2,1
32.0,0,9.32,0.63,0.46,3.29,7.14,175.0,83.0,10.24,0,0,2,1
34.0,0,9.19,2.05,0.56,0.68,8.28,54.0,19.0,11.56,0,1,3,1
28.0,2,3.71,6.0,2.85,5.14,4.73,183.0,60.0,5.98,0,0,3,1
20.0,0,9.33,0.51,1.91,1.23,5.52,194.0,128.0,9.85,2,0,2,1
34.0,2,4.09,4.56,0.51,5.81,5.28,105.0,150.0,5.95,0,1,2,1
34.0,0,10.21,3.8,3.03,5.68,6.99,203.0,156.0,12.98,1,0,3,1
26.0,2,3.55,5.72,3.52,5.51,7.32,129.0,157.0,5.29,1,0,3,1
25.0,1,9.56,0.96,3.58,2.93,8.2,55.0,21.0,12.4,2,1,2,1
22.0,2,9.4,1.01,3.69,5.44,6.84,199.0,110.0,11.05,2,1,2,1
23.0,0,10.37,5.37,0.45,5.77,4.52,238.0,154.0,12.98,2,0,2,1
29.0,1,10.49,2.64,2.56,1.35,8.94,227.0,147.0,11.42,1,1,3,1
33.0,2,8.12,1.48,1.13,1.94,5.21,71.0,103.0,10.96,2,0,3,1
27.0,1,8.77,4.56,1.78,3.68,8.15,81.0,94.0,11.52,0,1,3,1
32.0,2,6.83,1.01,2.57,4.06,6.8,191.0,15.0,8.03,1,0,2,1
29.0,0,6.21,4.64,3.45,0.8,6.92,23.0,135.0,7.98,2,1,2,1
20.0,1,3.62,4.71,2.02,3.57,5.32,148.0,44.0,4.56,2,0,3,1
23.0,1,10.76,1.78,0.34,0.69,7.44,135.0,133.0,11.59,1,0,2,1
19.0,0,7.14,2.91,2.36,0.86,8.98,25.0,158.0,8.76,2,1,2,1
30.0,0,11.62,2.27,3.8,1.52,4.61,166.0,80.0,14.01,2,1,3,1
21.0,0,8.97,3.01,2.54,2.69,7.09,196.0,18.0,9.49,0,1,2,1
27.0,0,10.46,5.16,0.81,1.63,8.3,177.0,37.0,11.3,1,1,2,1
31.0,0,3.84,5.32,1.34,0.73,5.13,151.0,169.0,5.58,1,1,2,1
19.0,0,4.74,5.12,1.8,5.85,5.91,96.0,33.0,5.68,0,1,2,1
22.0,2,10.29,1.26,1.2,3.47,8.57,62.0,45.0,12.62,0,1,3,1
34.0,2,5.63,4.66,2.54,4.52,8.25,212.0,89.0,6.98,1,1,3,1
34.0,1,3.25,4.92,2.51,0.96,7.62,234.0,97.0,3.81,2,0,2,1
26.0,2,11.31,1.49,1.98,5.59,7.51,130.0,130.0,12.6,2,0,3,1
26.0,1,8.43,4.14,2.52,0.58,7.55,84.0,36.0,10.69,1,0,3,1
35.0,1,11.38,4.6,0.0,2.48,7.88,66.0,149.0,12.92,2,1,3,1
20.0,2,7.02,5.86,0.6,4.96,5.96,49.0,50.0,8.47,1,1,3,1
29.0,0,7.17,3.0,0.44,3.57,7.86,84.0,159.0,8.01,2,1,2,1
30.0,2,8.91,3.04,2.88,5.05,5.27,206.0,67.0,10.12,2,0,3,1
25.0,1,11.39,5.34,3.53,1.79,6.11,184.0,145.0,12.15,0,1,2,1
25.0,1,10.16,2.19,1.03,4.41,5.93,38.0,64.0,11.87,2,0,3,1
28.0,0,8.64,1.89,2.48,2.26,8.25,94.0,105.0,9.25,2,0,3,1
34.0,0,5.59,4.75,1.73,0.67,4.8,41.0,52.0,8.02,0,0,3,1
23.0,0,11.28,4.59,0.21,3.52,5.4,55.0,148.0,12.35,0,0,3,1
33.0,2,10.39,0.51,1.14,3.73,8.52,225.0,18.0,12.68,1,0,2,1
29.0,1,11.48,3.77,3.44,1.51,7.38,122.0,67.0,13.12,1,1,2,1
35.0,1,10.09,4.97,0.93,5.59,6.8,185.0,25.0,11.5,0,1,3,1
30.0,1,7.32,2.18,0.82,5.6,5.81,186.0,63.0,9.64,1,0,2,1
19.0,1,11.24,4.11,0.84,5.63,4.57,28.0,49.0,12.61,1,0,3,1
19.0,0,9.22,5.41,3.11,1.36,5.61,169.0,132.0,10.73,0,1,3,1
26.0,0,10.68,4.39,3.43,4.24,5.53,44.0,30.0,12.96,2,1,3,1
32.0,1,10.88,1.47,0.92,3.28,5.05,250.0,93.0,12.05,1,0,3,1
32.0,1,8.9,5.16,0.42,1.22,8.63,118.0,130.0,11.57,2,1,3,1
18.0,1,7.47,5.94,0.34,4.67,8.02,149.0,87.0,10.39,1,0,2,1
20.0,0,8.8,2.57,2.87,4.55,6.22,184.0,158.0,11.72,1,1,2,1
29.0,1,7.4,2.95,3.84,3.11,6.98,108.0,56.0,9.99,1,1,2,1
28.0,0,6.38,5.93,2.69,4.0,6.91,216.0,31.0,9.08,1,1,3,1
31.0,1,6.32,5.46,0.37,1.5,5.33,240.0,60.0,7.29,1,1,3,1
30.0,0,10.89,3.77,2.53,4.82,6.36,186.0,26.0,11.7,1,0,2,1
18.0,0,11.45,1.28,3.2,1.21,7.58,177.0,147.0,13.0,0,0,3,1
19.0,0,11.22,3.22,1.29,2.53,8.65,122.0,17.0,12.17,1,1,2,1
31.0,2,4.5,5.81,3.4,4.68,6.65,78.0,49.0,5.7,2,1,2,1
33.0,1,8.01,5.44,1.15,5.27,7.56,135.0,175.0,10.9,1,1,3,1
33.0,1,5.53,4.18,0.63,1.91,6.25,34.0,75.0,6.63,1,0,3,1
33.0,0,6.08,2.87,2.79,4.51,8.4,156.0,27.0,7.73,1,1,2,1
30.0,1,11.82,1.62,1.56,3.44,5.35,47.0,99.0,13.74,1,0,2,1
31.0,1,7.74,4.77,3.25,1.71,4.89,112.0,15.0,8.75,0,0,3,1
22.0,2,10.06,2.6,2.29,5.55,5.69,77.0,145.0,11.72,2,1,2,1
19.0,2,8.59,1.14,2.41,3.39,5.12,195.0,112.0,10.48,0,0,3,1
33.0,1,10.53,5.82,3.04,1.06,8.05,133.0,136.0,12.05,1,0,2,1
33.0,2,6.48,3.63,0.79,1.58,5.32,93.0,38.0,7.77,2,0,2,1
21.0,0,11.01,1.05,0.33,1.05,8.01,119.0,39.0,13.01,2,1,2,1
22.0,1,7.52,2.1,1.64,4.14,6.98,128.0,74.0,8.2,2,0,2,1
20.0,2,11.27,3.52,2.9,3.58,7.12,108.0,85.0,12.34,0,0,3,1
24.0,1,10.18,0.57,0.42,2.27,8.69,65.0,77.0,11.01,2,1,3,1
26.0,0,6.03,5.03,0.34,3.8,5.63,41.0,55.0,7.85,1,0,3,1
29.0,2,4.78,5.55,3.66,4.65,4.98,55.0,114.0,6.12,0,0,2,1
25.0,1,9.64,4.53,0.78,1.65,5.1,137.0,30.0,11.79,0,1,2,1
27.0,2,7.48,4.7,3.8,4.34,4.58,56.0,128.0,8.83,1,0,3,1
30.0,2,4.31,5.99,3.72,0.94,7.52,206.0,172.0,5.23,1,1,2,1
26.0,0,4.63,5.04,1.22,0.93,7.88,25.0,160.0,6.64,0,1,2,1
28.0,2,4.34,5.37,0.65,1.13,5.82,62.0,23.0,6.57,0,1,2,1
24.0,2,10.39,4.71,0.35,0.86,6.78,119.0,176.0,11.03,2,1,3,1
18.0,1,9.86,4.03,0.73,2.94,7.38,20.0,117.0,10.86,1,0,2,1
32.0,1,11.33,5.41,3.63,4.74,7.29,143.0,48.0,12.54,2,1,3,1
29.0,2,5.52,5.94,1.01,4.49,8.64,168.0,35.0,7.78,2,1,3,1
27.0,2,9.08,1.82,0.56,1.88,5.46,151.0,16.0,11.5,1,1,3,1
35.0,0,10.39,0.82,1.88,1.2,7.45,167.0,21.0,11.29,1,0,3,1
22.0,1,8.92,0.83,3.34,3.26,5.63,221.0,79.0,10.97,2,1,3,1
26.0,1,3.97,5.51,3.29,4.29,5.07,40.0,180.0,5.36,2,1,2,1
35.0,0,11.37,4.2,0.66,2.1,6.49,77.0,135.0,14.33,0,0,2,1
31.0,1,9.78,4.34,2.45,3.66,5.43,195.0,35.0,11.83,1,1,3,1
23.0,2,11.92,3.51,1.35,4.23,8.96,213.0,115.0,13.4,2,0,3,1
29.0,0,8.82,1.89,2.6,4.57,5.34,125.0,125.0,11.78,0,1,3,1
30.0,2,11.55,1.39,0.71,5.99,7.29,92.0,24.0,13.3,0,0,2,1
28.0,2,9.8,4.55,2.43,1.56,6.39,224.0,144.0,12.46,1,1,3,1
31.0,1,6.25,3.52,2.65,2.22,6.55,209.0,125.0,7.34,1,0,2,1
35.0,2,10.68,4.23,0.48,2.56,7.92,109.0,49.0,11.84,2,1,2,1
26.0,0,7.79,3.27,2.27,2.2,6.96,21.0,47.0,8.73,0,0,2,1
30.0,0,6.23,4.99,1.44,3.69,5.97,125.0,18.0,6.83,2,1,2,1
30.0,2,4.31,4.19,0.8,4.63,5.22,93.0,79.0,5.18,0,0,2,1
18.0,0,6.15,4.47,1.61,0.55,6.44,70.0,36.0,7.97,0,0,2,1
19.0,1,5.86,4.28,1.0,1.0,8.8,61.0,47.0,6.77,1,0,2,1
30.0,0,8.27,4.84,1.54,4.18,6.22,110.0,131.0,9.42,2,0,2,1
31.0,2,6.74,5.4,0.24,5.4,7.64,74.0,74.0,7.47,2,1,3,1
26.0,2,10.0,4.0,1.26,5.44,6.22,126.0,111.0,11.67,2,0,3,1
27.0,2,10.62,0.68,2.94,5.96,7.01,71.0,164.0,12.29,0,1,2,1
35.0,0,11.23,2.06,3.32,2.26,8.52,104.0,109.0,12.52,0,0,3,1
21.0,1,11.69,4.97,2.54,3.86,6.09,25.0,26.0,12.46,2,0,3,1
22.0,1,8.27,2.54,0.75,1.94,4.98,159.0,16.0,10.17,1,0,2,1
35.0,0,8.73,2.48,2.49,5.07,6.1,233.0,38.0,10.07,0,0,3,1
27.0,1,5.92,5.75,3.37,5.62,8.1,136.0,177.0,8.09,0,1,3,1
32.0,0,8.51,3.1,2.14,4.61,4.64,234.0,167.0,10.9,0,0,2,1
22.0,0,9.81,0.99,3.32,1.96,5.68,74.0,179.0,12.21,2,0,2,1
23.0,1,7.3,1.11,3.06,2.91,6.27,242.0,120.0,9.03,0,1,2,1
22.0,1,8.51,3.93,0.98,5.39,7.82,65.0,77.0,11.32,0,1,3,1
24.0,2,11.16,4.38,1.57,2.36,8.07,126.0,171.0,13.36,0,1,3,1
25.0,0,10.6,3.12,0.06,1.13,8.51,225.0,42.0,13.23,2,1,3,1
18.0,2,3.45,4.18,1.09,3.71,6.07,107.0,81.0,4.05,0,1,3,1
28.0,2,9.12,5.22,2.98,2.0,6.26,155.0,166.0,11.15,2,1,3,1
21.0,1,6.01,4.8,0.82,1.94,5.68,69.0,158.0,7.38,2,0,2,1
35.0,1,8.21,5.33,3.12,1.82,7.53,31.0,47.0,9.21,1,1,2,1
29.0,1,8.08,4.72,2.32,5.39,8.68,84.0,26.0,9.04,0,1,2,1
25.0,2,12.0,1.76,2.81,3.74,8.42,216.0,111.0,13.63,1,1,2,1
26.0,0,11.68,3.28,1.66,3.45,7.57,225.0,146.0,14.46,0,0,3,1
21.0,0,9.99,1.92,3.73,5.17,5.57,93.0,159.0,10.87,1,1,3,1
27.0,0,9.0,4.98,2.29,1.27,6.2,208.0,78.0,9.76,2,1,3,1
21.0,0,8.44,3.21,0.69,5.7,6.81,188.0,124.0,10.5,2,0,3,1
19.0,2,9.41,2.47,0.48,5.88,7.26,155.0,120.0,11.74,2,1,2,1
31.0,2,10.67,5.55,0.25,5.71,6.13,228.0,75.0,13.46,2,0,2,1
34.0,1,11.57,0.62,1.67,4.25,8.69,141.0,103.0,13.12,2,1,3,1
34.0,2,10.96,4.92,0.09,5.61,8.61,152.0,117.0,11.5,1,1,3,1
27.0,0,10.06,2.84,2.97,2.16,6.57,45.0,82.0,12.98,2,0,3,1
20.0,2,9.28,2.6,3.41,4.02,5.64,93.0,126.0,11.97,2,1,2,1
25.0,0,11.12,5.98,3.25,1.51,8.53,40.0,168.0,11.66,0,0,2,1
25.0,1,9.16,0.67,2.9,3.04,5.21,116.0,131.0,11.6,0,0,3,1
27.0,2,11.75,3.42,2.7,4.41,4.8,131.0,65.0,13.62,0,1,2,1
25.0,0,8.5,5.62,1.53,0.54,6.52,63.0,158.0,11.35,0,1,3,1
27.0,0,8.96,3.2,1.05,2.39,8.37,159.0,19.0,11.84,0,0,2,1
34.0,2,7.24,4.28,3.84,0.72,8.42,65.0,47.0,10.21,1,1,2,1
27.0,2,8.4,3.12,0.21,4.42,7.34,165.0,121.0,11.06,0,1,3,1
30.0,2,10.07,4.9,2.46,4.27,4.73,119.0,177.0,10.58,0,1,3,1
23.0,2,10.47,1.89,1.21,5.82,7.46,117.0,165.0,11.74,1,1,2,1
25.0,0,3.01,4.2,2.22,1.27,7.94,155.0,92.0,5.18,1,1,3,1
20.0,1,8.21,3.52,3.02,0.92,8.82,132.0,166.0,9.74,0,1,3,1
24.0,1,8.17,2.54,0.94,0.77,7.28,212.0,49.0,9.15,0,1,2,1
28.0,1,11.08,1.43,3.95,4.47,6.15,23.0,118.0,12.62,2,1,2,1
19.0,1,7.05,5.66,2.06,3.76,6.36,139.0,143.0,9.74,2,1,2,1
25.0,0,11.69,2.83,2.32,3.33,4.79,33.0,130.0,13.39,2,0,3,1
27.0,2,6.06,4.24,3.2,2.36,6.83,39.0,64.0,8.46,2,1,3,1
35.0,2,10.8,5.05,3.13,4.87,6.31,217.0,122.0,12.09,0,0,2,1
26.0,2,8.97,4.23,1.37,4.05,7.11,213.0,28.0,9.73,2,0,2,1
35.0,1,8.87,3.07,3.24,2.9,8.76,69.0,79.0,9.8,2,0,3,1
35.0,1,8.54,1.27,0.21,0.62,5.93,209.0,155.0,10.74,1,0,2,1
24.0,0,6.84,3.15,1.19,1.53,8.81,104.0,130.0,7.63,2,0,2,1
19.0,1,7.32,0.51,0.17,2.94,5.79,139.0,77.0,8.42,1,1,2,1
20.0,0,4.25,4.15,3.74,4.59,5.43,213.0,37.0,4.88,1,1,2,1
35.0,2,9.93,5.25,1.0,3.35,4.55,194.0,19.0,10.46,2,1,3,1
18.0,0,9.81,5.91,2.23,1.93,6.5,23.0,134.0,11.73,1,1,3,1
25.0,2,11.11,5.6,2.48,5.37,7.3,101.0,46.0,12.59,1,1,3,1
20.0,2,7.97,4.28,0.03,3.33,4.98,181.0,70.0,9.8,2,1,2,1
19.0,0,4.58,4.12,1.13,3.03,8.61,118.0,86.0,6.44,0,1,3,1
25.0,0,9.51,1.65,0.93,3.73,6.99,139.0,133.0,10.86,0,0,2,1
20.0,2,6.95,4.58,3.82,1.53,5.45,33.0,152.0,8.54,0,1,2,1
30.0,0,8.55,5.29,3.18,5.34,8.32,149.0,173.0,11.13,1,0,2,1
22.0,2,7.08,2.1,2.46,2.96,5.43,244.0,96.0,8.33,2,0,2,1
28.0,1,9.2,4.92,2.13,3.88,6.76,36.0,21.0,11.27,1,0,3,1
31.0,0,9.98,5.88,3.4,0.61,5.72,192.0,76.0,12.04,2,1,3,1
23.0,2,8.11,2.18,2.85,4.2,5.19,226.0,47.0,8.98,1,0,3,1
32.0,1,8.64,1.94,2.15,4.04,8.14,51.0,164.0,10.04,1,1,2,1
28.0,2,9.09,1.17,3.29,3.6,8.28,220.0,59.0,12.06,1,1,3,1
32.0,0,9.93,4.01,1.12,4.08,8.19,110.0,109.0,12.05,0,0,3,1
28.0,0,6.5,5.21,2.01,5.76,7.01,91.0,15.0,9.33,0,0,2,1
34.0,2,5.43,4.48,0.35,1.97,7.33,149.0,32.0,5.97,0,0,2,1
35.0,2,4.24,5.35,2.88,4.96,7.68,158.0,38.0,6.46,0,1,2,1
26.0,0,6.65,2.14,2.85,5.29,6.86,191.0,81.0,7.61,0,1,2,1
22.0,0,7.93,1.1,3.26,1.69,6.99,193.0,45.0,9.1,2,1,2,1
27.0,0,11.79,0.93,3.29,0.6,7.26,146.0,99.0,13.25,0,1,2,1
